"Date","bookings","pred","res"
2015-11-01,2.50459602300915,2.63137566298246,0.126779639973317
2015-11-02,2.61476147457053,2.58372455835342,-0.0310369162171109
2015-11-03,2.54521417083258,2.60121814813465,0.0560039773020713
2015-11-04,2.56585053414942,2.54326099157333,-0.0225895425760854
2015-11-05,2.56585053414942,2.57936912216246,0.0135185880130422
2015-11-06,2.56585053414942,2.58177745342255,0.0159269192731273
2015-11-07,2.59778828492594,2.58370507694781,-0.0140832079781283
2015-11-08,2.63487332138615,2.58661620412022,-0.0482571172659316
2015-11-09,2.62919260391797,2.58011276833713,-0.0490798355808377
2015-11-10,2.36811288795316,2.58210515603423,0.213992268081075
2015-11-11,2.42512907098936,2.59538792073727,0.170258849747904
2015-11-12,2.42512907098936,2.52494256664068,0.0998134956513126
2015-11-13,2.42512907098936,2.50509213935584,0.0799630683664758
2015-11-14,2.48383837305496,2.48235037270933,-0.00148800034562191
2015-11-15,2.43820276520458,2.46052084770054,0.0223180824959592
2015-11-16,2.48573640418657,2.47531970217824,-0.0104167020083268
2015-11-17,2.37194850148047,2.40627165976912,0.0343231582886432
2015-11-18,2.2631311034622,2.34819398354739,0.0850628800851938
2015-11-19,2.2631311034622,2.22948899306357,-0.0336421103986266
2015-11-20,2.2631311034622,2.18579371087253,-0.0773373925896648
2015-11-21,2.22066835594804,2.14212133549154,-0.0785470204565026
2015-11-22,2.20204621053444,2.08315244503319,-0.118893765501251
2015-11-23,2.14048191800367,2.06864321697503,-0.0718387010286343
2015-11-24,2.04463772335621,2.00949672982097,-0.0351409935352449
2015-11-25,1.99506150398799,2.14283053856343,0.147769034575441
2015-11-26,1.99506150398799,2.13942584954202,0.144364345554033
2015-11-27,1.99506150398799,2.12187476456165,0.126813260573664
2015-11-28,2.0856110467374,2.12961830105633,0.0440072543189265
2015-11-29,2.02675477423275,2.24735503550619,0.220600261273438
2015-11-30,1.95641015804006,2.11726026516408,0.160850107124019
2015-12-01,1.86250353877177,2.13573078997433,0.273227251202562
2015-12-02,1.7320631088686,2.06341910082847,0.331355991959864
2015-12-03,1.7320631088686,2.04831932485104,0.316256215982432
2015-12-04,1.7320631088686,2.02909219451249,0.297029085643882
2015-12-05,1.75060346752221,2.01173282507807,0.261129357555859
2015-12-06,1.84339357141755,1.98227629717439,0.138882725756846
2015-12-07,1.81194269186877,1.97665894962847,0.164716257759706
2015-12-08,1.94042310963722,1.93575858045369,-0.00466452918352189
2015-12-09,2.12421003318146,1.98332882765681,-0.140881205524659
2015-12-10,2.12421003318146,1.97575369849801,-0.148456334683454
2015-12-11,2.12421003318146,1.95351277198642,-0.17069726119504
2015-12-12,2.22016494769125,1.92928241193295,-0.290882535758301
2015-12-13,2.23210895629703,1.92930714040995,-0.302801815887082
2015-12-14,2.16679613456428,1.93340546824038,-0.2333906663239
2015-12-15,2.08674848771504,1.93102858308703,-0.155719904628011
2015-12-16,1.95004522690275,1.7632947480306,-0.186750478872149
2015-12-17,1.95004522690275,1.64942919928581,-0.300616027616947
2015-12-18,1.95004522690275,1.62725232448429,-0.322792902418463
2015-12-19,1.88087163029824,1.60349971055984,-0.277371919738399
2015-12-20,1.93168475843561,1.47319400310516,-0.458490755330446
2015-12-21,1.8673522116591,1.43512596283108,-0.432226248828024
2015-12-22,1.82633108610328,1.32890631444752,-0.497424771655757
2015-12-23,1.68751749742452,1.27296188473701,-0.41455561268751
2015-12-24,1.68751749742452,1.22707787528634,-0.460439622138184
2015-12-25,1.68751749742452,1.16743283160031,-0.520084665824216
2015-12-26,1.55562375916735,1.15362533740699,-0.401998421760357
2015-12-27,1.45076774731315,1.11900269519538,-0.331765052117769
2015-12-28,1.35227621671836,0.738074314780533,-0.614201901937822
2015-12-29,1.32169011058763,0.712062208913267,-0.609627901674368
2015-12-30,1.21816937364439,0.768163769505918,-0.450005604138472
2015-12-31,1.21816937364439,0.820784829556942,-0.397384544087448
2016-01-01,1.21816937364439,0.742612734436989,-0.475556639207402
2016-01-02,1.17761700828749,0.82457900326699,-0.353038005020501
2016-01-03,1.24458524033536,0.856227274984121,-0.388357965351241
