"Date","pred","bookings","res"
2015-05-31,1.53875916544348,1.70771862152324,-0.168959456079757
2015-06-01,1.69044046988711,1.7377476074661,-0.0473071375789971
2015-06-02,1.70664803637192,1.78823800306035,-0.0815899666884325
2015-06-03,1.66811143793166,1.85001271531116,-0.181901277379501
2015-06-04,1.63439557282254,1.85001271531116,-0.215617142488617
2015-06-05,1.62914301920682,1.85001271531116,-0.220869696104336
2015-06-06,1.62651913799345,1.96365048489438,-0.337131346900924
2015-06-07,1.64139330107719,1.94203628166507,-0.300642980587881
2015-06-08,1.61953677237034,1.91510714875488,-0.295570376384537
2015-06-09,1.633998404257,1.89727342701209,-0.263275022755089
2015-06-10,1.6179710845463,1.87749027088214,-0.259519186335841
2015-06-11,1.61823906982318,1.87749027088214,-0.259251201058963
2015-06-12,1.61785226734355,1.87749027088214,-0.259638003538588
2015-06-13,1.61744391452521,1.91892077106455,-0.301476856539339
2015-06-14,1.64427891792729,1.99740875742216,-0.353129839494865
2015-06-15,1.65200003609061,2.02858981236532,-0.37658977627471
2015-06-16,1.68886622646824,1.93062364558054,-0.241757419112303
2015-06-17,1.65871971193701,1.96273069538277,-0.304010983445763
2015-06-18,1.69016156066209,1.96273069538277,-0.272569134720683
2015-06-19,1.69505835091695,1.96273069538277,-0.267672344465822
2015-06-20,1.69848718540743,1.78306908774511,-0.0845819023376764
2015-06-21,1.73841081606224,1.81025160310598,-0.0718407870437401
2015-06-22,1.70893762959167,1.64856420988881,0.0603734197028596
2015-06-23,1.71406776783988,1.62693924863026,0.0871285192096181
2015-06-24,1.75096683204174,1.50877237534309,0.242194456698654
2015-06-25,1.66452653286979,1.50877237534309,0.1557541575267
2015-06-26,1.6562975733541,1.50877237534309,0.147525198011009
2015-06-27,1.64876027405262,1.47143027299048,0.177330001062144
2015-06-28,1.63161039724946,1.52071311145599,0.110897285793475
2015-06-29,1.61462955316529,1.53566608611573,0.0789634670495556
2015-06-30,1.61827072873712,1.55409760737974,0.064173121357378
2015-07-01,1.71587790222839,1.56774149632696,0.148136405901426
2015-07-02,1.71727061644197,1.56774149632696,0.149529120115006
2015-07-03,1.7308818497695,1.56774149632696,0.163140353442544
2015-07-04,1.7468803175725,1.52427043078943,0.222609886783078
2015-07-05,1.73133105272427,1.47498489595132,0.256346156772954
2015-07-06,1.78259789571166,1.45597641421805,0.326621481493613
2015-07-07,1.72763106878847,1.47283953625711,0.254791532531359
2015-07-08,1.75058657722548,1.49452805986166,0.256058517363813
2015-07-09,1.78767638653517,1.49452805986166,0.293148326673504
2015-07-10,1.80379796493798,1.49452805986166,0.309269905076321
2015-07-11,1.82011716160923,1.55672616509585,0.263390996513387
2015-07-12,1.80222140112892,1.60213617077753,0.200085230351392
2015-07-13,1.82368621509522,1.63565434510899,0.188031869986229
2015-07-14,1.89985659811646,1.58260467866754,0.31725191944892
2015-07-15,1.92536734510213,1.66238810688213,0.262979238220003
2015-07-16,2.01650332147256,1.66238810688213,0.354115214590427
2015-07-17,2.02607772732154,1.66238810688213,0.363689620439407
2015-07-18,2.03311204258353,1.66266356410214,0.370448478481387
2015-07-19,2.05802190536633,1.64530995815911,0.412711947207224
2015-07-20,2.08929932350293,1.6309865312868,0.458312792216131
2015-07-21,2.10348117304966,1.60318329473522,0.50029787831444
2015-07-22,2.10133743891492,1.63208841981677,0.46924901909815
2015-07-23,2.05501602729782,1.63208841981677,0.42292760748105
2015-07-24,2.04219646798447,1.63208841981677,0.410108048167693
2015-07-25,2.02788691874593,1.62754807912368,0.400338839622254
2015-07-26,2.01822186121717,1.60910361436131,0.409118246855864
2015-07-27,1.99778039567173,1.52756555207324,0.470214843598483
2015-07-28,2.00385341001675,1.6012421395159,0.402611270500848
2015-07-29,2.0068167434074,1.56089354703795,0.445923196369447
2015-07-30,1.98030431801453,1.56089354703795,0.419410770976581
